Order ID,Unique ID,Customer,City,Quantity,Price,Total Sale Amount
WA-2017-130351,WA-2017-HZ-757,Cheryl Morris,Seattle,7,12.42,86.94
WA-2017-119438,WA-2017-MR-830,Joseph Willis,Seattle,4,12.42,49.68
MA-2016-164511,MA-2016-YL-989,Andrea King,Lowell,10,16.32,163.2
NJ-2017-168116,NJ-2017-YE-546,Christina Little,Troy,3,12.42,37.26
NJ-2014-157784,NJ-2014-QT-734,Lisa Thomas,Westfield,5,53.35,266.75
MA-2017-161480,MA-2017-TS-890,Matthew Smith,Lowell,8,12.42,99.36
MA-2014-117135,MA-2014-IS-497,Jacqueline Hart,Lowell,9,17.83,160.47
OR-2015-131534,OR-2015-XE-767,Martha Harper,Portland,5,12.42,62.1
NJ-2015-119291,NJ-2015-CM-824,Judith Gray,Westfield,5,12.42,62.1
NJ-2017-114552,NJ-2017-WW-779,Arthur Simmons,Westfield,10,53.35,533.5
NJ-2016-163755,NJ-2016-US-359,James Wheeler,Westfield,9,53.35,480.15
NJ-2015-142027,NJ-2015-MS-560,Frances Campbell,Troy,3,17.83,53.49
NJ-2014-138527,NJ-2014-XO-780,Maria Hughes,Westfield,6,12.42,74.52
NJ-2014-112158,NJ-2014-ST-562,Harold Daniels,Troy,8,12.42,99.36
OR-2014-113887,OR-2014-TR-971,Marilyn Graham,Portland,6,53.35,320.1
OR-2017-146136,NJ-IWOOU-1645,Rose Matthews,Portland,2,12.42,24.84
WA-2017-100048,WA-2017-VC-430,Jason Berry,Seattle,10,17.83,178.3
MA-2014-153150,MA-2014-CY-685,Christopher Pierce,Lowell,3,17.83,53.49
NJ-2014-130092,NJ-2014-TQ-357,Joseph Ryan,Troy,10,12.42,124.2
NJ-2017-108910,NJ-2017-AE-497,Cheryl Howard,Westfield,10,53.35,533.5
CA-2014-104472,CA-2014-EC-199,Jimmy Warren,Los Angeles,2,53.35,106.7
NJ-2016-112942,NJ-2016-JI-444,Donna Bryant,Westfield,9,17.83,160.47
WA-2016-142335,WA-2016-ZR-451,Beverly Garcia,Seattle,8,53.35,426.8
NJ-2014-117429,NJ-2014-VR-166,Peter Brown,Westfield,6,17.83,106.98
NJ-2016-114713,NJ-2016-ZL-418,Eric Ellis,Westfield,10,53.35,533.5
NJ-2017-144113,NJ-2017-RD-495,Kenneth Lane,Troy,1,12.42,12.42
CT-2016-150861,CT-2016-KO-965,Cheryl Henderson,Fairfield,1,12.42,12.42
OR-2017-131954,OR-2017-IA-148,Roger Bell,Portland,6,17.83,106.98
CA-2014-132500,CA-2014-FT-447,Joshua Baker,Los Angeles,7,12.42,86.94
MA-2014-112326,MA-2014-TI-752,Carl Howard,Lowell,6,12.42,74.52
OR-2016-146710,OR-2016-WC-506,Teresa Fisher,Portland,5,17.83,89.15
NJ-2014-124429,NJ-2014-YU-991,Brian Ryan,Westfield,8,16.32,130.56
MA-2016-150889,MA-2016-QT-417,Louise Green,Lowell,6,12.42,74.52
WA-2017-126074,WA-2017-ZJ-894,Craig Hicks,Seattle,8,12.42,99.36
NJ-2016-110499,NJ-2016-VK-346,Kimberly Coleman,Westfield,6,12.42,74.52
NJ-2015-135272,NJ-2015-SW-874,Cheryl Riley,Troy,3,12.42,37.26
MA-2016-140928,MA-2016-VI-125,Harold Rodriguez,Lowell,8,12.42,99.36
NJ-2014-106803,NJ-2014-OU-699,Phyllis Johnston,Troy,8,12.42,99.36
NJ-2017-117240,NJ-2017-XT-437,Ralph Gomez,Troy,3,17.83,53.49
NJ-2017-133333,NJ-2017-JW-325,Nancy Scott,Troy,7,16.32,114.24
CA-2015-112319,CA-2015-BZ-947,Frances Parker,Los Angeles,8,12.42,99.36
MA-2017-126046,NJ-EDNJK-13588,Andrea King,Lowell,10,17.83,178.3
NJ-2015-114923,NJ-2015-DP-732,Anthony Ruiz,Westfield,9,12.42,111.78
NJ-2014-162775,NJ-2014-JO-332,Kelly Daniels,Westfield,1,16.32,16.32
NJ-2014-106810,NJ-2014-FZ-394,Benjamin Spencer,Westfield,10,16.32,163.2
MA-2016-157245,MA-2016-FP-222,Eric Robertson,Lowell,5,12.42,62.1
CA-2017-104220,CA-2017-HA-941,Norma West,Los Angeles,1,12.42,12.42
OR-2014-165974,OR-2014-KO-466,Joyce Garcia,Portland,8,12.42,99.36
MA-2015-144267,MA-2015-CE-848,Sean Carr,Lowell,8,12.42,99.36
NJ-2015-157014,NJ-2015-OD-506,Ashley Adams,Westfield,1,53.35,53.35
CT-2015-154921,CT-2015-UK-819,Ryan Arnold,Fairfield,7,16.32,114.24
NJ-2017-129567,NJ-2017-TJ-949,Cynthia Ray,Troy,7,17.83,124.81
NV-2015-154620,NV-2015-CO-353,Kimberly Bennett,Las Vegas,9,17.83,160.47
WA-2015-115938,WA-2015-SW-121,Gary Cook,Seattle,3,53.35,160.05
MA-2016-105256,MA-2016-MA-821,Wanda Cole,Lowell,5,12.42,62.1
NJ-2014-156433,NJ-2014-JF-351,Emily Duncan,Westfield,9,12.42,111.78
MA-2017-151428,MA-2017-XZ-341,Thomas Robinson,Lowell,7,12.42,86.94
NJ-2015-124653,NJ-2015-VB-739,Cynthia Brooks,Troy,10,12.42,124.2
MA-2015-101910,MA-2015-PO-526,Virginia Foster,Lowell,3,12.42,37.26
NJ-2017-105809,NJ-2017-QU-973,Robert Collins,Westfield,8,12.42,99.36
NJ-2016-136133,NJ-2016-AY-650,Ashley Spencer,Troy,3,16.32,48.96
CA-2016-115504,CA-2016-QC-137,Tammy Clark,Los Angeles,3,16.32,48.96
NJ-2017-135783,NJ-2017-SK-918,Emily Patterson,Troy,4,12.42,49.68
NJ-2014-134313,NJ-2014-XG-966,Wayne Rivera,Troy,5,53.35,266.75
NJ-2015-140921,NJ-2015-GO-886,Cynthia Lewis,Westfield,2,17.83,35.66
MA-2014-151995,MA-2014-AX-740,Alice Kelly,Lowell,1,12.42,12.42
WA-2017-143686,WA-2017-NF-959,Susan Gomez,Seattle,8,17.83,142.64
CA-2015-106565,NJ-THAYN-1648,Jacqueline Little,Los Angeles,5,17.83,89.15
NJ-2016-149370,NJ-2016-TR-691,Peter Gilbert,Troy,1,12.42,12.42
MA-2014-140858,MA-2014-CL-877,Joshua Diaz,Lowell,3,17.83,53.49
WA-2017-101434,WA-2017-QC-659,Gary Cook,Seattle,5,16.32,81.6
NJ-2014-102071,NJ-2014-XP-651,Christina Oliver,Troy,2,17.83,35.66
NJ-2017-126956,NJ-2017-SK-806,Kelly Daniels,Westfield,9,12.42,111.78
NJ-2017-129462,NJ-2017-DB-537,Carlos Greene,Troy,7,17.83,124.81
WA-2016-165316,WA-2016-JC-627,Gary Cook,Seattle,9,16.32,146.88
WA-2014-115987,WA-2014-MC-457,Mildred Moore,Seattle,4,16.32,65.28
NJ-2017-156083,NJ-2017-DZ-578,Frank Spencer,Westfield,4,12.42,49.68
WA-2016-137547,WA-2016-OL-124,Stephen Martinez,Seattle,7,12.42,86.94
OR-2015-100454,OR-2015-IC-677,Rachel Harris,Portland,3,12.42,37.26
NJ-2016-161669,NJ-2016-QT-348,Albert Dunn,Westfield,8,53.35,426.8
NJ-2015-114300,NJ-2015-VW-359,Raymond Collins,Troy,10,16.32,163.2
NJ-2017-107503,NJ-2017-HH-804,Janet Freeman,Troy,10,53.35,533.5
NJ-2014-107755,NJ-2014-RR-661,Kimberly Little,Troy,5,16.32,81.6
OR-2016-152534,OR-2016-YZ-351,Rose Moreno,Portland,9,16.32,146.88
MA-2016-113747,MA-2016-MR-115,Steven Miller,Lowell,2,17.83,35.66
OR-2016-123274,OR-2016-BX-986,Kelly Gomez,Portland,3,17.83,53.49
OR-2014-125612,OR-2014-WT-216,Janet Stewart,Portland,9,12.42,111.78
CA-2017-161984,CA-2017-YA-867,Anthony White,Los Angeles,6,53.35,320.1
NJ-2014-133851,NJ-2014-YK-989,Joshua Campbell,Troy,2,12.42,24.84
MA-2016-134474,MA-2016-TP-559,Eric Robertson,Lowell,8,16.32,130.56
OR-2014-149020,OR-2014-KC-820,Kenneth West,Portland,7,12.42,86.94
MA-2016-134362,MA-2016-KG-840,Jacqueline Hart,Lowell,6,17.83,106.98
WA-2014-136742,WA-2014-QU-960,Jerry Collins,Seattle,4,16.32,65.28
CT-2016-158099,WA-LOZFK-22358,Irene Franklin,Fairfield,3,53.35,160.05
WA-2015-131128,WA-2015-AG-569,Craig Thomas,Seattle,9,12.42,111.78
NJ-2014-148488,NJ-2014-BA-552,Laura Wells,Westfield,10,16.32,163.2
MA-2017-114636,MA-2017-LA-882,Dennis Reed,Lowell,3,12.42,37.26
NJ-2016-116736,NJ-2016-NK-625,Richard Walker,Troy,10,53.35,533.5
NJ-2014-158638,NJ-2014-SI-111,Jessica Lewis,Troy,7,53.35,373.45
NJ-2017-111689,NJ-2017-YW-485,Chris George,Westfield,6,17.83,106.98
NJ-2015-129098,NJ-2015-BH-482,Mark Rogers,Troy,1,12.42,12.42
MA-2017-123463,MA-2017-CV-335,Robin Matthews,Lowell,10,12.42,124.2
MA-2016-165148,MA-2016-WE-767,Frank Murphy,Lowell,6,17.83,106.98
OR-2014-134061,OR-2014-FY-410,Lillian Howard,Portland,6,16.32,97.92
MA-2015-143602,MA-2015-KT-722,Ernest Kelley,Lowell,5,12.42,62.1
MA-2017-115364,MA-2017-BC-815,Roy Franklin,Lowell,7,53.35,373.45
NJ-2017-150707,NJ-2017-SC-350,Anthony Ruiz,Westfield,6,17.83,106.98
WA-2014-104976,WA-2014-BG-863,Christine Wallace,Seattle,6,16.32,97.92
MA-2017-132934,MA-2017-SI-660,Jennifer White,Lowell,10,12.42,124.2
NJ-2017-133256,NJ-2017-TO-793,Albert Miller,Troy,9,12.42,111.78
CA-2016-105494,CA-2016-PJ-188,Andrea Lawrence,Los Angeles,9,17.83,160.47
NJ-2016-140634,NJ-2016-VV-353,Russell Day,Westfield,9,16.32,146.88
OR-2014-144407,OR-2014-LV-787,Edward Taylor,Portland,9,12.42,111.78
OR-2017-160983,OR-2017-CB-299,Kathy Lee,Portland,6,16.32,97.92
WA-2016-114622,WA-2016-IN-509,Joseph Willis,Seattle,10,12.42,124.2
CA-2017-150959,CA-2017-KB-392,Robin Murphy,Los Angeles,2,12.42,24.84
NJ-2017-132353,NJ-2017-IM-682,Maria Hughes,Westfield,4,17.83,71.32
NJ-2016-130477,NJ-2016-JP-475,Linda Rose,Troy,4,17.83,71.32
CT-2017-143259,CT-2017-TK-780,Maria Long,Fairfield,4,12.42,49.68
OR-2017-137596,OR-YXOIQ-47599,Phillip Harrison,Portland,5,16.32,81.6
NJ-2015-133627,NJ-2015-NW-698,Roy Young,Troy,7,53.35,373.45
OR-2017-102519,OR-2017-TB-803,Wanda Allen,Portland,7,16.32,114.24
WA-2014-141215,WA-2014-HW-388,Shirley Chavez,Seattle,1,12.42,12.42
WA-2016-165218,WA-2016-NU-297,Margaret James,Seattle,8,17.83,142.64
CT-2014-138296,CT-2014-KO-715,Debra Gutierrez,Fairfield,1,16.32,16.32
MA-2015-111164,MA-2015-YP-690,Wanda Cole,Lowell,9,53.35,480.15
CT-2016-149797,CT-2016-PH-336,Alan Dean,Fairfield,7,17.83,124.81
MA-2014-132962,MA-2014-OT-433,Harold Schmidt,Lowell,10,12.42,124.2
OR-2015-115091,OR-2015-KY-581,Kathy Lee,Portland,1,16.32,16.32
CA-2017-144932,CA-2017-JZ-158,Ann Hall,Los Angeles,8,12.42,99.36
NJ-2017-114216,NJ-2017-SP-721,Debra Barnes,Westfield,9,17.83,160.47
MA-2016-140081,MA-2016-IR-641,Andrew Howard,Lowell,6,12.42,74.52
NJ-2017-111745,NJ-2017-JB-210,Marie Rivera,Troy,6,12.42,74.52
NJ-2015-148250,NJ-2015-YJ-669,Randy Willis,Westfield,6,12.42,74.52
NJ-2016-105760,NJ-2016-UU-550,Teresa Thomas,Troy,3,53.35,160.05
MA-2016-142958,MA-2016-EV-962,Justin Dixon,Lowell,6,17.83,106.98
MA-2015-120880,MA-2015-EV-316,Jean Torres,Lowell,8,17.83,142.64
WA-2015-140200,WA-2015-DD-942,Gloria Morris,Seattle,2,12.42,24.84
CT-2017-110576,CT-2017-DD-333,Henry Cox,Fairfield,6,16.32,97.92
NJ-2017-131156,NJ-2017-MD-461,Shirley Murray,Troy,9,17.83,160.47
WA-2017-136539,WA-2017-NU-668,Earl White,Seattle,3,12.42,37.26
NJ-2017-119305,NJ-2017-ST-606,Ernest Bishop,Westfield,10,12.42,124.2
NJ-2017-102414,NJ-2017-VK-976,Rachel Larson,Westfield,7,17.83,124.81
OR-2015-112571,OR-2015-XE-956,Brian Roberts,Portland,7,12.42,86.94
NJ-2017-152142,NJ-2017-UE-918,Lillian Wood,Troy,4,12.42,49.68
CT-2015-160059,CA-TVYGP-4720,Janice Ford,Fairfield,5,53.35,266.75
NJ-2016-120859,NJ-2016-GL-167,Jessica Lewis,Troy,2,53.35,106.7
MA-2014-127488,MA-2014-KQ-945,Walter Kennedy,Lowell,7,17.83,124.81
OR-2017-135279,OR-2017-ZF-336,Rose Matthews,Portland,5,53.35,266.75
WA-2014-115791,WA-2014-VM-566,Beverly Garcia,Seattle,3,16.32,48.96
OR-2017-103247,OR-2017-JO-956,Phillip Harrison,Portland,6,12.42,74.52
NJ-2017-100209,NJ-2017-IA-574,Phyllis Johnston,Troy,9,16.32,146.88
NJ-2017-159366,NJ-2017-WO-387,Debra Barnes,Westfield,6,53.35,320.1
NJ-2016-145499,NJ-2016-XQ-301,Jimmy Bailey,Troy,7,16.32,114.24
WA-2015-157035,WA-2015-UR-721,Mildred Hernandez,Seattle,1,16.32,16.32
NV-2016-144939,NV-2016-LN-705,Rachel Dunn,Las Vegas,1,12.42,12.42
CA-2014-163419,CA-2014-RL-257,Willie Oliver,Los Angeles,4,16.32,65.28
WA-2017-100314,WA-2017-QW-848,Maria Romero,Seattle,9,12.42,111.78
MA-2015-146829,MA-2015-EA-342,William Payne,Lowell,6,12.42,74.52
NJ-2017-167899,NJ-2017-BU-611,Jason Black,Troy,5,16.32,81.6
MA-2015-153549,MA-2015-EF-959,Carl Howard,Lowell,5,17.83,89.15
OR-2016-110023,OR-2016-SE-655,Henry Stanley,Portland,8,53.35,426.8
OR-2016-105585,OR-2016-ZX-893,Gloria Oliver,Portland,2,17.83,35.66
OR-2014-117639,OR-2014-ON-585,Marilyn Graham,Portland,8,16.32,130.56
NJ-2015-162537,NJ-2015-WX-222,Judith Woods,Troy,5,17.83,89.15
CT-2016-155488,CT-2016-NA-543,Alan Dean,Fairfield,3,12.42,37.26
NJ-2015-124891,NJ-2015-UX-957,Albert Dunn,Westfield,2,12.42,24.84
NJ-2015-126445,NJ-2015-JS-289,Arthur Simmons,Westfield,9,53.35,480.15
MA-2015-111199,MA-2015-WK-727,Jean Fowler,Lowell,8,12.42,99.36
CT-2015-105312,CT-2015-WJ-715,Carolyn Rivera,Fairfield,6,17.83,106.98
MA-2017-106705,MA-2017-EL-723,Wanda Cole,Lowell,2,16.32,32.64
MA-2017-135034,NV-LSXIF-21054,Dennis Reed,Lowell,10,12.42,124.2
CA-2014-158540,CA-2014-NO-271,Diane Lewis,Los Angeles,3,12.42,37.26
WA-2017-118437,WA-2017-KU-668,Karen Willis,Seattle,9,12.42,111.78
NJ-2015-126214,NJ-2015-VV-300,Russell Day,Westfield,6,16.32,97.92
MA-2015-133025,MA-2015-KC-919,Susan Watkins,Lowell,7,53.35,373.45
WA-2015-108665,WA-2015-WX-496,Craig Reyes,Seattle,9,12.42,111.78
OR-2015-124450,OR-2015-IC-494,Teresa Fisher,Portland,5,53.35,266.75
WA-2015-167269,WA-2015-KQ-891,Pamela Alexander,Seattle,9,53.35,480.15
MA-2017-106964,MA-2017-FA-263,Dennis Reed,Lowell,3,53.35,160.05
NJ-2016-126529,NJ-2016-OG-757,Raymond Collins,Troy,5,12.42,62.1
WA-2014-163552,WA-2014-JY-229,Harry Hanson,Seattle,3,12.42,37.26
MA-2016-109820,MA-2016-KW-805,Roger Andrews,Lowell,4,17.83,71.32
OR-2016-113061,OR-2016-AH-121,Sharon Wagner,Portland,7,12.42,86.94
NJ-2015-127418,NJ-2015-CN-944,Marie Rivera,Troy,6,17.83,106.98
NJ-2017-121818,NJ-2017-NR-207,Louis Marshall,Troy,6,17.83,106.98
OR-2016-127670,OR-2016-VJ-364,Sharon Rice,Portland,7,12.42,86.94
CA-2016-102981,CA-2016-YA-431,Brenda Nelson,Los Angeles,6,16.32,97.92
CA-2017-115651,CA-2017-GO-919,Diane Lewis,Los Angeles,5,12.42,62.1
NJ-2017-152702,NJ-2017-TI-485,Jessica Lewis,Troy,5,12.42,62.1
NJ-2016-169103,NJ-2016-OP-878,Wayne Lawson,Troy,9,16.32,146.88
NJ-2014-139192,NJ-2014-PD-316,Jane Sims,Troy,1,53.35,53.35
NJ-2015-153500,NJ-2015-FY-958,Theresa Mendoza,Troy,6,12.42,74.52
WA-2015-110667,WA-2015-SX-766,Mary Green,Seattle,6,16.32,97.92
WA-2017-167150,WA-2017-KV-609,Emily Matthews,Seattle,2,17.83,35.66
NJ-2016-105284,NJ-2016-HV-719,Billy Wood,Westfield,3,12.42,37.26
WA-2015-125374,WA-2015-AK-688,Gary Weaver,Seattle,8,53.35,426.8
NJ-2015-161263,WA-ITEEQ-2808,Edward Wells,Westfield,10,12.42,124.2
MA-2016-157686,MA-2016-ZR-224,Joseph Bishop,Lowell,10,17.83,178.3
CA-2017-139955,CA-2017-EY-839,Beverly Jacobs,Los Angeles,6,16.32,97.92
MA-2015-150161,MA-2015-SC-767,Steven Miller,Lowell,6,53.35,320.1
MA-2015-144652,MA-2015-NK-694,Thomas Robinson,Lowell,1,16.32,16.32
WA-2016-152814,WA-2016-DU-617,Terry Nguyen,Seattle,10,53.35,533.5
OR-2017-106943,OR-2017-BF-937,Alice Taylor,Portland,3,16.32,48.96
MA-2016-134348,MA-2016-NZ-698,Kenneth Nelson,Lowell,7,16.32,114.24
NJ-2016-161781,NJ-2016-NU-836,Lawrence Ruiz,Troy,9,17.83,160.47
NJ-2017-132521,NJ-2017-JX-615,Johnny Fowler,Westfield,5,16.32,81.6
OR-2015-110016,OR-2015-UQ-631,Kathy Lee,Portland,7,12.42,86.94
MA-2016-143819,MA-2016-UD-146,Harold Schmidt,Lowell,6,16.32,97.92
MA-2016-167584,MA-2016-XQ-174,Cheryl Williamson,Lowell,4,17.83,71.32
CA-2016-166163,CA-2016-ZC-581,Jimmy Warren,Los Angeles,2,12.42,24.84
WA-2017-158407,WA-2017-EF-113,Charles Collins,Seattle,7,16.32,114.24
MA-2015-143490,MA-2015-VJ-597,Joan Cooper,Lowell,6,12.42,74.52
MA-2015-165085,MA-2015-FH-277,Matthew Berry,Lowell,9,53.35,480.15
NJ-2017-160423,NJ-2017-UH-586,Sharon Perez,Troy,3,16.32,48.96
WA-2014-159338,WA-2014-RF-255,Gloria Morris,Seattle,4,17.83,71.32
CT-2016-107216,CT-2016-HM-587,Debra Gutierrez,Fairfield,1,16.32,16.32
WA-2017-145863,WA-2017-VU-301,Gary Weaver,Seattle,10,17.83,178.3
NJ-2016-112340,NJ-2016-JC-205,Debra Palmer,Troy,1,17.83,17.83
NJ-2016-110156,NJ-2016-JR-909,Todd Miller,Westfield,7,17.83,124.81
NJ-2017-140585,NJ-2017-NF-753,Amy Olson,Westfield,4,12.42,49.68
NJ-2016-144855,NJ-2016-HB-140,Helen Dean,Troy,5,12.42,62.1
CA-2015-142755,CA-2015-XN-544,Helen Diaz,Los Angeles,3,12.42,37.26
OR-2014-147627,OR-NLWGS-23519,Marilyn Graham,Portland,7,12.42,86.94
MA-2015-105970,MA-2015-YP-646,Lori Shaw,Lowell,8,53.35,426.8
CT-2016-112102,CT-2016-RJ-431,Clarence Mason,Fairfield,10,53.35,533.5
NJ-2016-114776,NJ-2016-UZ-684,Raymond Collins,Troy,9,12.42,111.78
NJ-2016-134908,NJ-2016-ES-547,Phyllis Gonzales,Westfield,8,17.83,142.64
NJ-2016-148803,NJ-2016-ZD-909,Maria Johnston,Troy,2,12.42,24.84
NJ-2016-152170,NJ-2016-VX-182,Rachel Larson,Westfield,9,12.42,111.78
MA-2014-146969,MA-2014-PG-938,Charles Ray,Lowell,8,16.32,130.56
NJ-2015-112452,NJ-2015-XI-766,Kimberly Coleman,Westfield,1,53.35,53.35
NJ-2015-113971,NJ-2015-VY-722,Theresa Mendoza,Troy,10,17.83,178.3
MA-2017-160395,MA-2017-AR-336,Ernest Kelley,Lowell,8,17.83,142.64
OR-2014-136567,OR-2014-KN-300,Martha Harper,Portland,5,17.83,89.15
MA-2016-149314,MA-2016-AU-663,Shirley Rivera,Lowell,5,12.42,62.1
OR-2017-147039,OR-2017-CQ-719,Teresa Fisher,Portland,3,16.32,48.96
NJ-2014-126522,NJ-2014-NA-623,Billy Reed,Troy,8,12.42,99.36
CA-2014-127964,CA-2014-AG-839,Rachel Stanley,Los Angeles,6,17.83,106.98
NJ-2014-117709,NJ-2014-TN-924,Jerry Pierce,Troy,1,12.42,12.42
NJ-2015-125416,NJ-2015-AZ-261,Cheryl Riley,Troy,9,17.83,160.47
CA-2017-145226,CA-2017-MR-908,Andrea Washington,Los Angeles,10,16.32,163.2
WA-2014-100279,WA-2014-WV-508,Stephen Murray,Seattle,9,17.83,160.47
MA-2014-158064,MA-2014-BY-179,Joseph Bishop,Lowell,1,17.83,17.83
MA-2015-104430,MA-2015-NA-732,Justin Dixon,Lowell,6,12.42,74.52
NJ-2015-132080,NJ-2015-TX-930,Kimberly Adams,Troy,8,16.32,130.56
CA-2016-161207,CA-2016-MW-798,Angela Fowler,Los Angeles,1,17.83,17.83
WA-2014-120243,WA-2014-JV-257,Jason Berry,Seattle,7,12.42,86.94
MA-2016-113621,MA-2016-AS-986,Ann Duncan,Lowell,6,53.35,320.1
MA-2016-168081,MA-CRYZO-19066,Joan Cooper,Lowell,4,12.42,49.68
MA-2014-128146,MA-2014-CF-943,Virginia Foster,Lowell,2,17.83,35.66
NJ-2017-138779,NJ-2017-OA-760,Jacqueline Wheeler,Westfield,9,12.42,111.78
CA-2014-127131,CA-2014-MW-846,Nicholas Schmidt,Los Angeles,5,17.83,89.15
NJ-2017-117212,NJ-2017-JI-341,Tammy Hart,Westfield,5,12.42,62.1
NJ-2015-130519,NJ-2015-SO-858,Christina Oliver,Troy,10,16.32,163.2
NJ-2016-130946,NJ-2016-JE-434,Maria Hughes,Westfield,3,12.42,37.26
NJ-2016-114727,NJ-2016-VH-647,Maria Johnston,Troy,3,17.83,53.49
OR-2017-133235,OR-2017-ZF-210,Wanda Allen,Portland,1,12.42,12.42
WA-2016-137050,WA-2016-UR-632,Paula Ross,Seattle,9,12.42,111.78
MA-2017-118087,MA-2017-HF-876,Carl Ford,Lowell,3,12.42,37.26
NJ-2014-110184,NJ-2014-TB-146,Carlos Greene,Troy,1,12.42,12.42
OR-2016-126004,OR-2016-LW-980,Samuel Garza,Portland,10,53.35,533.5
OR-2017-100013,OR-2017-MJ-935,Marilyn Franklin,Portland,8,17.83,142.64
MA-2015-132570,MA-2015-WO-732,Roger Gomez,Lowell,6,12.42,74.52
OR-2016-153682,OR-2016-NR-734,Samuel Garza,Portland,2,12.42,24.84
NJ-2016-144344,NJ-2016-CM-881,Stephen Hicks,Troy,1,53.35,53.35
MA-2014-127012,MA-2014-FR-627,Gregory Thompson,Lowell,3,16.32,48.96
MA-2016-128727,MA-2016-WB-621,Heather Lawrence,Lowell,5,12.42,62.1
NJ-2016-162859,NJ-2016-IS-530,Mark Alexander,Troy,4,17.83,71.32
NJ-2017-133641,NJ-2017-MZ-732,Joseph Boyd,Troy,7,12.42,86.94
NJ-2014-168494,NJ-2014-XG-959,Victor Watson,Westfield,3,12.42,37.26
WA-2017-115602,WA-2017-YL-612,Henry Sanders,Seattle,8,16.32,130.56
NJ-2015-154956,NJ-2015-TX-297,Joseph Foster,Westfield,5,53.35,266.75
NJ-2017-144638,NJ-2017-IU-823,Heather Andrews,Troy,3,17.83,53.49
NJ-2016-168620,NJ-2016-CO-235,Alan Allen,Troy,10,17.83,178.3
CA-2017-117079,MA-PSPDW-45823,Helen Diaz,Los Angeles,9,12.42,111.78
NJ-2016-144393,NJ-2016-YM-622,Jerry Pierce,Troy,7,12.42,86.94
MA-2017-105053,MA-2017-EP-664,Kathryn Fox,Lowell,1,16.32,16.32
NJ-2016-155992,NJ-2016-BW-308,Cynthia Mccoy,Westfield,1,16.32,16.32
MA-2017-110380,MA-2017-TK-733,Michael Foster,Lowell,3,53.35,160.05
NJ-2014-167738,NJ-2014-KA-517,Theresa Torres,Westfield,6,16.32,97.92
MA-2017-121412,MA-2017-HL-704,Beverly Hamilton,Lowell,2,12.42,24.84
MA-2017-100426,MA-2017-YV-700,Bruce Cruz,Lowell,8,17.83,142.64
NJ-2016-103646,NJ-2016-MT-164,Ronald Lopez,Westfield,5,53.35,266.75
WA-2016-119186,WA-2016-BH-805,Pamela Alexander,Seattle,7,12.42,86.94
MA-2016-148698,MA-2016-GG-880,Janice Mason,Lowell,3,12.42,37.26
CT-2014-163293,CT-2014-SM-659,Raymond Clark,Fairfield,7,16.32,114.24
MA-2016-160815,MA-2016-BI-114,Phillip Young,Lowell,4,53.35,213.4
WA-2017-122154,WA-2017-SL-221,Mildred Hernandez,Seattle,4,17.83,71.32
CT-2015-149692,CT-2015-DX-642,Scott Weaver,Fairfield,5,12.42,62.1
NJ-2016-119445,NJ-2016-XO-845,Debra Palmer,Troy,10,17.83,178.3
MA-2015-124268,MA-2015-QC-244,Harold Schmidt,Lowell,9,17.83,160.47
MA-2016-154711,MA-2016-YP-323,Ernest Kelley,Lowell,3,16.32,48.96
CT-2016-163384,CT-2016-RO-649,Brandon Morales,Fairfield,4,17.83,71.32
NJ-2015-101707,NJ-2015-KY-505,Emily Patterson,Troy,10,12.42,124.2
MA-2015-138898,MA-2015-NQ-311,Cheryl Myers,Lowell,8,16.32,130.56
CT-2017-115427,CT-2017-SK-730,Cheryl Henderson,Fairfield,2,12.42,24.84
MA-2016-134425,MA-2016-GX-504,Bruce Reynolds,Lowell,2,16.32,32.64
CA-2015-121391,CA-2015-IU-713,Frank Garrett,Los Angeles,10,53.35,533.5
WA-2016-137043,WA-2016-EN-743,Judy Sanchez,Seattle,8,16.32,130.56
CA-2015-115847,CA-2015-IV-723,Mary Rose,Los Angeles,8,12.42,99.36
CT-2017-126179,MA-JWOKF-1650,Ryan Arnold,Fairfield,5,12.42,62.1
WA-2016-101966,WA-2016-YX-987,Gregory Richardson,Seattle,4,53.35,213.4
NJ-2016-141397,NJ-2016-PH-835,Marilyn Perez,Troy,8,17.83,142.64
NJ-2016-141082,NJ-2016-SO-356,Eric Ellis,Westfield,7,16.32,114.24
CA-2016-134488,CA-2016-JD-181,Joshua Baker,Los Angeles,4,12.42,49.68
NJ-2016-145919,NJ-2016-KG-606,Carl Rice,Troy,1,12.42,12.42
OR-2017-157651,OR-2017-AK-364,Michelle Phillips,Portland,2,12.42,24.84
NJ-2014-160773,NJ-2014-GM-669,Juan Wallace,Troy,2,12.42,24.84
NJ-2017-167703,NJ-2017-MJ-654,Benjamin Spencer,Westfield,5,12.42,62.1
NJ-2017-121804,NJ-2017-OG-440,Michelle Henderson,Westfield,6,12.42,74.52
OR-2017-162635,OR-2017-BE-575,Sharon Wagner,Portland,7,12.42,86.94
MA-2014-107153,MA-2014-WJ-943,Diana Pierce,Lowell,1,17.83,17.83
CT-2014-117058,CT-2014-TK-905,Ryan Arnold,Fairfield,9,12.42,111.78
WA-2015-120439,WA-2015-HD-729,Jason Berry,Seattle,9,53.35,480.15
NJ-2016-128258,NJ-2016-FK-522,Shirley Murray,Troy,7,53.35,373.45
OR-2017-106033,OR-2017-VV-885,Sharon Rice,Portland,5,16.32,81.6
